encoded_mct,mct_bse_ar,mct_nm,mct_brd_num,hpsn_mct_zcd_nm,hpsn_mct_bzn_cd_nm,ta_ym,m12_mal_1020_rat,m12_mal_30_rat,m12_mal_40_rat,m12_mal_50_rat,m12_mal_60_rat,m12_fme_1020_rat,m12_fme_30_rat,m12_fme_40_rat,m12_fme_50_rat,m12_fme_60_rat,mct_ue_cln_reu_rat,mct_ue_cln_new_rat,rc_m1_shc_rsd_ue_cln_rat,rc_m1_shc_wp_ue_cln_rat,rc_m1_shc_flp_ue_cln_rat,mct_ope_ms_cn,rc_m1_saa,rc_m1_to_ue_ct,rc_m1_ue_cus_cn,rc_m1_av_np_at,apv_ce_rat,dlv_saa_rat,m1_sme_ry_saa_rat,m1_sme_ry_cnt_rat,m12_sme_ry_saa_pce_rt,m12_sme_bzn_saa_pce_rt,new_area_with_public
71CEE18F61,서울 성동구 성수이로 87.,예빈*,,식료품,성수,2024,11.78253333,6.962391667,3.873625,3.857866667,1.2894,30.5258,18.06260833,10.151375,10.10046667,3.3606,15.51333333,9.8975,8.675,8.116666667,83.2,17.5,10.20833333,10.20833333,7.083333333,60.41666667,1,5.483333333,500.0916667,184.6,1.641666667,7.691666667,기타_식재료
71DF397AB0,서울특별시 성동구 금호로 17,하루******,,일식당,금남시장,2024,4.142842857,12.21107143,15.45031429,12.42952857,7.988285714,3.800014286,11.20321429,14.19254286,11.32761429,7.297428571,22.43857143,33.54428571,65.54285714,4.128571429,30.32857143,93.21428571,37.5,31.78571429,34.64285714,51.78571429,1,9.028571429,101.1285714,202.1285714,51.97142857,34.01428571,일식음식점
71E8C02B1A,서울특별시 성동구 왕십리로4가길 3,한양****,,떡/한과 제조,뚝섬,2024,10.1916,13.4902,6.919290909,3.077027273,1.191718182,19.2084,24.97343636,12.7898,5.977518182,2.199190909,14.28454545,26.41909091,16.21111111,11.52222222,72.26666667,89.31818182,54.09090909,42.95454545,38.86363636,68.40909091,1,34.55454545,294.3727273,350.7272727,18.22727273,35.75454545,제과점
71F3F05C4E,서울특별시 성동구 왕십리로24길 12,남대******,,한식-단품요리일반,왕십리,2023,6.2335,12.22535,12.7922,20.59313333,15.83051667,2.974833333,5.841316667,6.1078,9.831866667,7.569483333,21.375,6.988333333,43.03333333,12.3,44.66666667,62.5,41.66666667,39.58333333,37.5,41.66666667,1,20.2,81.05,140.0583333,20.98333333,30.24166667,한식음식점
71F3F05C4E,서울특별시 성동구 왕십리로24길 12,남대******,,한식-단품요리일반,왕십리,2024,6.456225,11.28589167,11.8909,20.23621667,16.178175,3.318775,5.797441667,6.1091,10.39711667,8.313491667,19.835,5.2725,45.275,13.15,41.55833333,62.5,58.33333333,54.16666667,50,41.66666667,,16.10833333,55.625,97.375,25.14166667,33.35833333,한식음식점
721715F255,서울 성동구 마장로 137,퍼멘*****,,베이커리,왕십리,2023,5.762641667,13.77993333,8.1859,6.195191667,2.726366667,9.937358333,23.9034,14.10576667,10.71314167,4.6903,32.24666667,6.6275,37.65833333,3.483333333,58.85833333,62.5,62.5,37.5,37.5,70.83333333,,8.408333333,32.25,35.43333333,44.55,0,제과점
721715F255,서울 성동구 마장로 137,퍼멘*****,,베이커리,왕십리,2024,4.118475,10.94034167,6.762316667,4.6493,2.266475,10.21485833,27.076325,16.80435,11.50903333,5.641858333,30.52333333,7.3525,35.225,4.375,60.39166667,60.41666667,62.5,39.58333333,39.58333333,75.83333333,1,7.058333333,34.19166667,42.01666667,47.39166667,0,제과점
723DD32135,서울특별시 성동구 무학로10길 30,혜화******,,일식-덮밥/돈가스,왕십리,2023,12.75368333,11.51965833,13.370275,13.94223333,17.21739167,5.77965,5.147008333,6.071391667,6.424433333,7.765941667,25.7775,7.1425,36.61666667,13.24166667,50.15,37.5,82.5,65.83333333,65.83333333,56.25,1,61.25833333,16.425,20.84166667,57.85833333,57.69166667,일식음식점
723DD32135,서울특별시 성동구 무학로10길 30,혜화******,,일식-덮밥/돈가스,왕십리,2024,10.59919167,17.63029167,13.21085,12.151325,14.28444167,4.950808333,8.436375,6.28915,5.798675,6.648891667,25.68083333,7.483333333,39.05,12.55833333,48.40833333,37.5,64.16666667,64.16666667,64.16666667,37.5,1,43.24166667,31.13333333,31.98333333,50.79166667,51.35,일식음식점
72466FE427,서울특별시 성동구 왕십리로 410,벤티*******,,햄버거,왕십리,2024,7.4445,15.70836,18.82732,8.04022,4.21748,6.2355,13.15164,16.17268,6.63978,3.60252,18.77,42.624,54.48,9.44,36.12,95,57.5,37.5,37.5,62.5,1,54.22,40.24,27.52,62.74,0,패스트푸드점
7268E7807A,서울 성동구 고산자로24길 11-1,보성**,,축산물,마장동,2023,1.6641,9.5849625,4.602775,15.5734375,26.6837,1.4359,6.5025375,3.022225,11.3140625,19.6288,17.6425,8.40875,28.575,0,71.425,5,70,82.5,82.5,5,1,,25.45,3.275,42.65,43.4,기타_식재료
7268E7807A,서울 성동구 고산자로24길 11-1,보성**,,축산물,마장동,2024,10.3524,14.28333333,3.08265,12.99486667,35.52958333,3.164266667,4.35,0.96735,4.1218,11.12041667,12.77333333,17.85166667,10.1,0,89.9,5,60,82.5,79.16666667,5,1,,42.38333333,7.3,54.31666667,36.41666667,기타_식재료
727BA366E7,서울특별시 성동구 한림말5길 17,생활*******,호프/맥주4,호프/맥주,옥수,2023,8.276588889,15.30741111,9.669822222,7.047044444,2.692744444,10.99007778,20.12592222,12.98573333,9.341844444,3.5517,8.414444444,31.95222222,44.85555556,4.566666667,50.58888889,90.83333333,30.83333333,45.83333333,37.5,30.83333333,1,1.375,182.6,152.1444444,34.3,31.44444444,호프-간이주점
727BA366E7,서울특별시 성동구 한림말5길 17,생활*******,호프/맥주4,호프/맥주,옥수,2024,12.424925,20.25266667,11.80171667,10.22021667,5.07125,8.375075,13.67233333,8.08995,6.829783333,3.270416667,12.52166667,6.949166667,42.63333333,2.291666667,55.09166667,80.83333333,37.91666667,54.16666667,43.75,37.5,1,6.225,127.75,139.8416667,15.86666667,18.075,호프-간이주점
727C56F5CD,서울특별시 성동구 무학봉15가길 4,달*,,동남아/인도음식,왕십리,2023,0,0,0,0,0,0,100,0,0,0,0,50,100,0,0,88.75,95,88.75,88.75,95,,100,0,0.6,91,0,기타_세계요리
727C56F5CD,서울특별시 성동구 무학봉15가길 4,달*,,동남아/인도음식,왕십리,2024,4.99125,13.29219167,7.041975,0,4.99125,7.092083333,47.68280833,7.816358333,0,7.092083333,0,11.945,66.66666667,0,33.33333333,82.5,91.875,90.83333333,90.83333333,73.125,,95.25833333,0.916666667,0.616666667,89.21666667,0,기타_세계요리
727D65C942,서울 성동구 성수이로7길 27.,파리**********,베이커리10,베이커리,성수,2023,11.41078333,13.64530833,10.25433333,7.05815,4.34325,13.03088333,15.57969167,11.69566667,8.050183333,4.940083333,32.28416667,6.623333333,30.38333333,23.35833333,46.24166667,17.5,22.5,5,5,82.5,,,132.2666667,174.5,18.25833333,13.575,제과점
727D65C942,서울 성동구 성수이로7길 27.,파리**********,베이커리10,베이커리,성수,2024,11.317575,14.647225,10.53481667,7.317833333,4.949341667,11.89075833,15.377775,11.07351667,7.6905,5.200658333,31.115,6.834166667,31.74166667,23.075,45.175,17.5,25.83333333,5,7.083333333,82.5,,,129.1583333,173.75,17.225,14.41666667,제과점
728530513F,서울특별시 성동구 왕십리로5길 9-10,버섯*,,한식-단품요리일반,뚝섬,2023,13.06868182,11.32905455,5.298190909,5.299318182,3.373918182,20.92222727,18.19821818,8.529081818,8.527954545,5.444263636,11.16818182,4.011818182,20.2,13.55454545,66.23636364,37.5,50.68181818,48.40909091,45.45454545,40.22727273,,,188.4454545,172.8545455,5.072727273,10.04545455,한식음식점
728530513F,서울특별시 성동구 왕십리로5길 9-10,버섯*,,한식-단품요리일반,뚝섬,2024,3.7666,3.496925,1.842775,3.0306,1.82705,21.9084,15.353075,9.432225,26.9944,12.44795,9.745,12.5975,37.5,0,62.5,37.5,82.5,82.5,82.5,24.375,1,,8.375,3.625,64.4,54.1,한식음식점
7287A93C2B,서울 성동구 왕십리로24나길 4.,함흥*,,한식-단품요리일반,왕십리,2023,1.0732,7.134358333,8.431616667,38.5836,19.84240833,0.393466667,2.382308333,2.676716667,13.03306667,6.457591667,27.62416667,6.2125,65.51666667,5.383333333,29.10833333,17.5,74.16666667,72.5,72.5,35.83333333,1,,22.66666667,25.95833333,48.95833333,52.95,한식음식점
7287A93C2B,서울 성동구 왕십리로24나길 4.,함흥*,,한식-단품요리일반,왕십리,2024,1.6554,6.714541667,5.4121,32.77353333,17.04104167,0.852933333,3.752125,3.229566667,18.12646667,10.40895833,27.13666667,6.765833333,61.00833333,8.616666667,30.38333333,17.5,70.83333333,70.83333333,79.16666667,37.5,1,,25.09166667,27.50833333,50.15833333,52.35833333,한식음식점
72AA2FB49E,서울특별시 성동구 금호로 105,투썸************,커피전문점13,커피전문점,금남시장,2023,6.674975,12.94916667,10.65845833,6.165466667,2.00025,10.71669167,20.7425,17.05820833,9.859533333,3.191416667,36.64083333,8.174166667,64.21666667,2.116666667,33.65,84.58333333,17.5,5,5,80.83333333,,14.575,309.3333333,247.6833333,4.933333333,0,커피-음료
72AA2FB49E,서울특별시 성동구 금호로 105,투썸************,커피전문점13,커피전문점,금남시장,2024,5.476533333,12.78809167,11.71726667,7.08185,2.538025,8.348466667,19.49524167,17.86606667,10.80148333,3.870308333,38.07916667,5.991666667,70.99166667,2.125,26.88333333,69.16666667,17.5,5,5,82.5,,19.14166667,294.225,235.4833333,2.95,0,커피-음료
72AC62D037,서울특별시 성동구 독서당로 303-5,금호**,,식료품,금남시장,2023,4.335971429,0,2.592728571,5.215542857,14.25575714,12.44974286,0,7.292985714,13.91302857,39.94424286,23.50571429,30.97428571,72.37142857,14.74285714,12.9,93.21428571,82.5,79.64285714,82.5,54.64285714,,,11.25714286,10.58571429,59.37142857,71.64285714,기타_식재료
72AC62D037,서울특별시 성동구 독서당로 303-5,금호**,,식료품,금남시장,2024,5.375316667,1.195066667,3.5459,5.495241667,19.19149167,10.14135,2.2216,6.595766667,10.30475833,35.94184167,33.49166667,6.288333333,77.30833333,13.54166667,9.15,82.5,80.83333333,82.5,82.5,44.16666667,,,16.64166667,8.991666667,36.325,56.06666667,기타_식재료
72DBCB6C77,서울  성동구  행당로17길  5,행당***,,한식-국밥/설렁탕,왕십리,2023,6.095933333,11.18698333,11.172425,19.931525,24.31575833,2.304066667,4.22135,4.202575,7.460141667,9.100908333,28.98083333,6.761666667,59.60833333,13.225,27.175,17.5,37.5,34.16666667,32.5,60.41666667,,,118.5333333,169.5083333,16.85,25.73333333,한식음식점
72DBCB6C77,서울  성동구  행당로17길  5,행당***,,한식-국밥/설렁탕,왕십리,2024,4.27535,9.189283333,9.99,17.653575,27.14151667,1.982983333,4.260716667,4.66,8.163091667,12.68348333,28.37,6.613333333,61.76666667,14.6,23.625,17.5,37.5,37.5,37.5,62.5,,,107.3083333,163.9666667,18.05833333,25.88333333,한식음식점
72DD5ED597,서울특별시 성동구 왕십리로10길 21,식당**,,일식당,뚝섬,2024,18.595,12.8848,3.9095,3.5313,1.8201,29.655,17.9152,4.7905,4.9187,2.0799,2.905,93.905,6.8,22.5,70.65,95,40,40,40,62.5,1,,72.6,190.4,79.5,55.85,일식음식점
730914BE0E,서울특별시 성동구 왕십리로33길 8,상왕**,,카페,왕십리,2023,6.188858333,11.93115833,8.150508333,2.910875,0.616058333,14.56114167,28.14384167,19.207825,6.830791667,1.450608333,42.88916667,5.098333333,44.51666667,11.11666667,44.36666667,75.83333333,64.16666667,39.58333333,43.75,82.5,1,,44.20833333,45.40833333,36.00833333,0,커피-음료
730914BE0E,서울특별시 성동구 왕십리로33길 8,상왕**,,카페,왕십리,2024,5.587375,11.85816667,7.747475,2.726591667,0.5114,13.92929167,30.06683333,19.43585833,6.840075,1.2886,38.82583333,4.725,59.68333333,3.366666667,36.95,62.5,79.16666667,52.08333333,64.16666667,82.5,1,,18.74166667,19.425,50.43333333,0,커피-음료
730B956D46,서울특별시 성동구 왕십리로 410,마라**,,중식당,왕십리,2023,16.25466667,8.057333333,6.174033333,3.531766667,0.852291667,30.387,15.051,11.5343,6.601566667,1.589375,43.8425,9.086666667,35.14166667,6.758333333,58.08333333,64.16666667,19.16666667,13.33333333,17.5,62.5,,68.60833333,177.025,315,16.275,0,중식음식점
730B956D46,서울특별시 성동구 왕십리로 410,마라**,,중식당,왕십리,2024,15.57659167,9.030683333,6.384683333,4.326091667,0.790316667,27.590075,15.96931667,11.30698333,7.623908333,1.40135,45.02583333,5.814166667,35.86666667,6.516666667,57.625,62.5,25.83333333,17.5,17.5,62.5,,74,145.975,250.0916667,11.44166667,0,중식음식점
730E4C7574,서울특별시 성동구 고산자로 198,홍연********,,한식-단품요리일반,왕십리,2024,8.791925,2.1835375,10.7088,6.881575,4.9086625,17.720575,4.3664625,21.3037,13.543425,9.6288375,8.71125,36.9775,81.6125,1.1375,17.25,93.4375,83.75,75,70,74.0625,,,15,23.1375,71.95,67.375,한식음식점
733563490D,서울특별시 성동구 왕십리로10길 18,술있****,,요리주점,뚝섬,2023,25.65328333,14.259375,2.248483333,2.436633333,0.45765,31.27171667,17.37395833,2.743183333,2.9717,0.559016667,6.613333333,10.41,10.95833333,10.88333333,78.18333333,84.58333333,17.5,37.5,37.5,17.5,,,197.9916667,141.6916667,11.66666667,17.41666667,호프-간이주점
733563490D,서울특별시 성동구 왕십리로10길 18,술있****,,요리주점,뚝섬,2024,23.453225,13.526825,2.907458333,2.431608333,0.688016667,31.046775,17.93150833,3.875875,3.243391667,0.911983333,5.344166667,8.143333333,11.25,10.31666667,78.43333333,69.16666667,17.5,37.5,37.5,17.5,,,223.0583333,154.7083333,7.441666667,12.31666667,호프-간이주점
73583653A0,서울특별시 성동구 상원길 40,뚝섬****,,분식,뚝섬,2023,13.74094167,18.317275,12.81926667,10.24979167,4.572858333,9.292391667,12.34939167,8.6474,6.916875,3.093808333,43.60833333,5.9725,29.425,33.95,36.63333333,37.5,35.83333333,6.041666667,6.041666667,82.5,,4.125,260.775,335.2583333,5.958333333,16.34166667,분식전문점
73583653A0,서울특별시 성동구 상원길 40,뚝섬****,,분식,뚝섬,2024,12.48995,18.90769167,13.61190833,11.56661667,4.750608333,7.876716667,11.92564167,8.588091667,7.30005,2.999391667,37.87583333,5.814166667,31.81666667,34.24166667,33.95833333,37.5,37.5,11.25,11.25,82.5,,2.908333333,228.6583333,305.35,6.95,18.38333333,분식전문점
735CDC10F9,서울 성동구 상원길 66.,일로*******,,한식-단품요리일반,뚝섬,2023,4.760558333,9.766666667,5.7473,3.646125,1.369383333,14.05610833,28.875,16.99436667,10.753875,4.055616667,25.00916667,6.601666667,49.26666667,10.05,40.68333333,37.5,83.54166667,75.83333333,74.16666667,80.83333333,1,,4.275,16.85833333,75.78333333,63.6,한식음식점
735CDC10F9,서울 성동구 상원길 66.,일로*******,,한식-단품요리일반,뚝섬,2024,5.613133333,12.35444167,6.494858333,3.743133333,1.315558333,13.3952,29.47889167,15.513475,8.923533333,3.184441667,20.07166667,9.161666667,38.74166667,18.68333333,42.58333333,37.5,82.5,64.16666667,67.5,82.5,,,6.316666667,25.05,75.76666667,62.38333333,한식음식점
735E70DD2F,서울특별시 성동구 아차산로 42,죽이******,한식-죽3,한식-죽,뚝섬,2024,3.57785,11.77495,5.59725,20.35495,2.17305,4.57215,15.27505,7.15275,26.69505,2.77695,6.75,98.465,21.15,38.85,39.95,95,60,50,50,62.5,,5,50.2,149.8,79.05,62.45,한식음식점
73623D09A9,서울특별시 성동구 마조로 15-6,불닭****************,분식7,분식,한양대,2023,22.57954167,3.219058333,5.153958333,5.6896,0.624508333,38.012125,5.414275,8.679375,9.577066667,1.050491667,23.6575,13.2275,37.33333333,5.633333333,57.03333333,86.66666667,29.16666667,19.16666667,16.45833333,62.5,1,79.48333333,279.2833333,197.475,14.86666667,42.66666667,분식전문점
73623D09A9,서울특별시 성동구 마조로 15-6,불닭****************,분식7,분식,한양대,2024,20.56696667,3.033191667,4.165991667,5.409925,0.918133333,39.7747,5.850141667,8.025675,10.47340833,1.7902,23.91666667,5.931666667,41.98333333,4.925,53.075,72.5,34.16666667,25.83333333,19.16666667,62.5,1,81.7,232.575,162.975,5.725,28.81666667,분식전문점
738376575C,서울특별시 성동구 성수일로4길 45,문화**,,한식-단품요리일반,성수,2023,17.5170625,10.2703125,2.9115625,1.9334125,0.28925,35.6954375,20.9296875,5.9759375,3.9290875,0.57325,3.1725,34.0125,5.325,5.1375,89.5375,91.875,5,17.5,15.9375,17.5,,,511.625,339.7125,13.375,16.3625,한식음식점
738376575C,서울특별시 성동구 성수일로4길 45,문화**,,한식-단품요리일반,성수,2024,18.66695,11.3139,3.588883333,2.588233333,0.6127,32.14971667,19.4611,6.161116667,4.4451,1.045633333,4.633333333,8.2075,6.391666667,6.558333333,87.05833333,82.5,5,17.5,16.45833333,17.5,,,494.2,262.1833333,1.825,3.791666667,한식음식점
73ACE2A1BF,서울특별시 성동구 마장로37길 53-2,삼*,,축산물,마장동,2023,2.098991667,5.191383333,10.576875,18.093575,26.26606667,1.259341667,3.16695,6.406458333,11.01475833,15.94226667,13.16333333,7.106666667,8.091666667,4.366666667,87.54166667,62.5,79.16666667,80.83333333,79.16666667,32.5,,,17.51666667,9.25,39.03333333,42.20833333,기타_식재료
73ACE2A1BF,서울특별시 성동구 마장로37길 53-2,삼*,,축산물,마장동,2024,1.518375,4.79695,5.7033,11.318625,38.278325,0.931625,3.069716667,3.555033333,7.039708333,23.85500833,10.59166667,7.525,8.508333333,0.925,90.56666667,37.5,82.5,82.5,82.5,32.5,,,8.616666667,9.2,67.025,47.05833333,기타_식재료
73ADFB70B4,서울특별시 성동구 동일로 75-18,닷 ***************,,양식,성수,2023,16.57515,19.2943,4.0855,2.17075,1.62235,21.52485,24.7557,5.4645,2.57925,1.92765,0.98,93.135,5.7,1.45,92.85,95,33.75,72.5,72.5,5,1,,177,37.75,57.35,0,양식음식점
73ADFB70B4,서울특별시 성동구 동일로 75-18,닷 ***************,,양식,성수,2024,15.48840833,29.23374167,5.938675,4.376058333,2.683233333,11.32825833,21.47459167,4.244658333,3.190608333,2.0501,3.956666667,17.90083333,6.766666667,2.8,90.40833333,87.70833333,12.91666667,60.41666667,52.08333333,5,1,,240.2666667,61.69166667,15.75833333,0,양식음식점
73DBE0BFDF,서울특별시 성동구 서울숲2길 6,산도*********,,햄버거,뚝섬,2023,19.753725,43.144925,1.4758,2.3532,4.466675,8.296275,15.480075,1.1992,1.3218,2.533325,6.85,66.785,11.8,5.925,82.3,82.5,67.5,67.5,67.5,29.375,1,,27.975,24.8,75.45,0,패스트푸드점
73DBE0BFDF,서울특별시 성동구 서울숲2길 6,산도*********,,햄버거,뚝섬,2024,14.82455833,16.470675,2.65535,2.887016667,1.945941667,23.50044167,25.84599167,4.236316667,4.562983333,3.029058333,10.06,13.71916667,9.575,7.866666667,82.59166667,72.5,65.41666667,60.41666667,60.41666667,43.75,1,63,30.94166667,23.5,50.46666667,0,패스트푸드점
73EAEB36C5,서울특별시 성동구 행당로1길 7,스윗***,,식료품,행당,2023,3.290472727,8.208018182,20.48824545,0.819,3.021409091,5.864072727,14.74652727,36.52993636,1.517363636,5.496772727,26.31818182,9.826363636,76.19090909,4.290909091,19.51818182,62.5,84.77272727,82.5,82.5,77.72727273,,1.845454545,3.745454545,7.618181818,66.4,0,기타_식재료
73EAEB36C5,서울특별시 성동구 행당로1길 7,스윗***,,식료품,행당,2024,1.146641667,8.299983333,18.321025,2.205575,1.752175,2.378358333,17.99168333,39.39564167,4.711091667,3.747825,34.26916667,7.330833333,87.425,6.758333333,5.816666667,62.5,83.54166667,80.83333333,80.83333333,66.66666667,,4.85,8.308333333,4.541666667,71.96666667,0,기타_식재료
73F46BB8A3,서울 성동구 마조로 17.,육지**,,한식-육류/고기,한양대,2023,58.98465,6.254291667,2.963991667,5.210508333,2.606291667,18.54868333,2.012375,0.936008333,1.639491667,0.827041667,12.79166667,5.794166667,21.425,5.358333333,73.225,17.5,65.41666667,70.83333333,67.5,27.5,1,,45.10833333,22.15833333,31.48333333,56.375,한식음식점
73F46BB8A3,서울 성동구 마조로 17.,육지**,,한식-육류/고기,한양대,2024,49.263725,10.60205833,3.176133333,7.481383333,0.624133333,19.986275,4.297941667,1.290533333,3.035283333,0.250866667,9.004166667,10.25583333,32.58333333,3.608333333,63.80833333,17.5,57.08333333,67.5,67.5,21.45833333,1,,65.55833333,31.89166667,33.875,54.08333333,한식음식점
73FBCF7FB1,서울특별시 성동구 아차산로 92,베스****,,식료품,성수,2023,20.71655,30.66425,3.0417,3.40855,1.91895,14.08345,20.68575,2.0083,2.19145,1.28105,6.15,15.215,0,0,100,88.75,78.75,78.75,78.75,66.25,1,,20.5,14.15,55,56.25,기타_식재료
73FBCF7FB1,서울특별시 성동구 아차산로 92,베스****,,식료품,성수,2024,11.18086667,20.7028,6.689366667,2.4347,5.712166667,16.31913333,20.53053333,7.9773,1.531966667,6.821166667,9.523333333,33.73,3.5,1.766666667,94.73333333,69.16666667,86.66666667,75.83333333,75.83333333,54.16666667,1,,11.23333333,8.733333333,57.3,62.9,기타_식재료
